"id_incidente","data_registro","tipo_incidente","volume_titulares","severidade_reputacional","canal_origem","regra_j48_weka","probabilidade_perda"
1295,"2026-11-01","Falha_Cookies",6319,6,"Portal_Cliente","Medio_Risco",0.67
1296,"2038-04-21","Vazamento_API",4657,7,"E-commerce","Alto_Risco_Sancao",0.98
1297,"2031-08-18","Vazamento_API",2710,6,"E-commerce","Baixo_Risco",0.26
1298,"2037-07-31","Falha_Cookies",2779,9,"Portal_Cliente","Baixo_Risco",0.42
1299,"2038-01-17","Vazamento_API",7907,7,"E-commerce","Alto_Risco_Sancao",0.83
1300,"2036-09-03","Vazamento_API",7980,7,"App_Mobile","Alto_Risco_Sancao",0.84
1301,"2033-01-27","Vazamento_API",7269,8,"E-commerce","Alto_Risco_Sancao",0.83
1302,"2029-12-13","Vazamento_API",2653,7,"E-commerce","Alto_Risco_Sancao",0.81
1303,"2035-01-16","Vazamento_API",7766,7,"E-commerce","Alto_Risco_Sancao",0.77
1304,"2036-08-21","Ausencia_Termos",8342,5,"Portal_Cliente","Medio_Risco",0.54
1305,"2026-03-22","Falha_Cookies",6862,1,"E-commerce","Baixo_Risco",0.46
1306,"2030-07-04","Vazamento_API",3977,6,"Portal_Cliente","Baixo_Risco",0.33
1307,"2033-10-05","Ausencia_Termos",5579,2,"Portal_Cliente","Baixo_Risco",0.33
1308,"2037-04-04","Falha_Cookies",2524,2,"App_Mobile","Baixo_Risco",0.3
1309,"2026-12-25","Vazamento_API",3952,7,"Portal_Cliente","Alto_Risco_Sancao",0.79
1310,"2038-06-20","Vazamento_API",7346,6,"E-commerce","Medio_Risco",0.54
1311,"2032-11-04","Ausencia_Termos",4672,9,"E-commerce","Baixo_Risco",0.32
1312,"2035-11-01","Ausencia_Termos",9802,9,"E-commerce","Medio_Risco",0.55
1313,"2028-11-19","Ausencia_Termos",2305,8,"E-commerce","Baixo_Risco",0.14
1314,"2025-08-06","Ausencia_Termos",1625,10,"Portal_Cliente","Baixo_Risco",0.3
1315,"2026-04-26","Vazamento_API",5092,6,"App_Mobile","Medio_Risco",0.72
1316,"2025-01-03","Ausencia_Termos",7332,7,"E-commerce","Medio_Risco",0.69
1317,"2029-07-29","Falha_Cookies",9946,7,"Portal_Cliente","Medio_Risco",0.7
1318,"2035-08-15","Vazamento_API",3168,8,"E-commerce","Alto_Risco_Sancao",0.98
1319,"2034-11-22","Ausencia_Termos",1882,4,"App_Mobile","Baixo_Risco",0.39
1320,"2034-08-29","Falha_Cookies",7694,10,"E-commerce","Medio_Risco",0.66
1321,"2025-05-15","Vazamento_API",7334,10,"E-commerce","Alto_Risco_Sancao",0.83
1322,"2030-06-21","Vazamento_API",8244,7,"App_Mobile","Alto_Risco_Sancao",0.82
1323,"2030-07-21","Ausencia_Termos",1779,1,"E-commerce","Baixo_Risco",0.39
1324,"2028-03-11","Ausencia_Termos",2454,6,"App_Mobile","Baixo_Risco",0.36
1325,"2035-10-02","Falha_Cookies",9394,6,"E-commerce","Medio_Risco",0.63
1326,"2027-03-13","Ausencia_Termos",3304,10,"E-commerce","Baixo_Risco",0.39
1327,"2027-12-30","Vazamento_API",8998,9,"E-commerce","Alto_Risco_Sancao",0.78
1328,"2025-05-23","Falha_Cookies",6008,3,"E-commerce","Baixo_Risco",0.43
1329,"2028-04-18","Vazamento_API",4178,8,"Portal_Cliente","Alto_Risco_Sancao",0.86
1330,"2030-03-06","Vazamento_API",7973,9,"Portal_Cliente","Alto_Risco_Sancao",0.82
1331,"2037-11-08","Vazamento_API",6354,8,"E-commerce","Alto_Risco_Sancao",0.89
1332,"2029-06-23","Falha_Cookies",1691,10,"E-commerce","Baixo_Risco",0.36
1333,"2036-07-30","Vazamento_API",4795,9,"E-commerce","Alto_Risco_Sancao",0.9
1334,"2026-12-14","Vazamento_API",3366,8,"E-commerce","Alto_Risco_Sancao",0.94
1335,"2032-07-13","Vazamento_API",9599,7,"Portal_Cliente","Alto_Risco_Sancao",0.9
1336,"2029-04-28","Vazamento_API",5034,7,"E-commerce","Alto_Risco_Sancao",0.87
1337,"2031-05-04","Falha_Cookies",621,8,"App_Mobile","Baixo_Risco",0.38
1338,"2029-04-23","Vazamento_API",5006,7,"App_Mobile","Alto_Risco_Sancao",0.98
1339,"2034-07-02","Falha_Cookies",4482,6,"Portal_Cliente","Baixo_Risco",0.27
1340,"2029-03-06","Falha_Cookies",3761,3,"E-commerce","Baixo_Risco",0.23
1341,"2035-04-16","Vazamento_API",3931,10,"E-commerce","Alto_Risco_Sancao",0.8
1342,"2027-07-17","Vazamento_API",5916,6,"E-commerce","Medio_Risco",0.6
1343,"2032-04-09","Vazamento_API",8176,7,"Portal_Cliente","Alto_Risco_Sancao",0.8
1344,"2025-11-14","Ausencia_Termos",6362,5,"E-commerce","Medio_Risco",0.69
1345,"2025-06-20","Vazamento_API",8518,7,"App_Mobile","Alto_Risco_Sancao",0.96
1346,"2036-03-18","Vazamento_API",2585,9,"E-commerce","Alto_Risco_Sancao",0.81
1347,"2038-06-19","Vazamento_API",3174,7,"Portal_Cliente","Alto_Risco_Sancao",0.94
1348,"2030-02-23","Vazamento_API",9941,9,"Portal_Cliente","Alto_Risco_Sancao",0.78
1349,"2025-05-29","Falha_Cookies",593,9,"E-commerce","Baixo_Risco",0.42
1350,"2027-05-22","Vazamento_API",8232,9,"Portal_Cliente","Alto_Risco_Sancao",0.94
1351,"2037-05-05","Falha_Cookies",2320,4,"Portal_Cliente","Baixo_Risco",0.18
1352,"2025-12-01","Vazamento_API",6913,9,"E-commerce","Alto_Risco_Sancao",0.86
1353,"2025-09-23","Vazamento_API",8345,8,"Portal_Cliente","Alto_Risco_Sancao",0.84
1354,"2030-01-30","Falha_Cookies",3339,10,"Portal_Cliente","Baixo_Risco",0.47
1355,"2033-05-31","Ausencia_Termos",3878,9,"App_Mobile","Baixo_Risco",0.2
1356,"2030-01-19","Vazamento_API",9557,8,"Portal_Cliente","Alto_Risco_Sancao",0.89
1357,"2029-12-12","Falha_Cookies",3386,2,"Portal_Cliente","Baixo_Risco",0.35
1358,"2032-04-17","Vazamento_API",4367,7,"E-commerce","Alto_Risco_Sancao",0.79
1359,"2033-01-29","Vazamento_API",8247,8,"Portal_Cliente","Alto_Risco_Sancao",0.89
1360,"2030-02-13","Vazamento_API",5373,6,"E-commerce","Medio_Risco",0.58
1361,"2036-08-25","Vazamento_API",5718,7,"E-commerce","Alto_Risco_Sancao",0.76
1362,"2026-10-23","Vazamento_API",2661,10,"Portal_Cliente","Alto_Risco_Sancao",0.79
1363,"2028-03-20","Ausencia_Termos",6048,1,"E-commerce","Baixo_Risco",0.12
1364,"2030-11-21","Falha_Cookies",7141,5,"Portal_Cliente","Medio_Risco",0.69
1365,"2035-09-24","Vazamento_API",3686,10,"Portal_Cliente","Alto_Risco_Sancao",0.79
1366,"2033-02-22","Falha_Cookies",6098,8,"App_Mobile","Medio_Risco",0.65
1367,"2034-03-23","Ausencia_Termos",4494,6,"Portal_Cliente","Baixo_Risco",0.39
1368,"2026-11-26","Vazamento_API",8625,8,"App_Mobile","Alto_Risco_Sancao",0.78
1369,"2027-11-18","Vazamento_API",8525,10,"E-commerce","Alto_Risco_Sancao",0.88
1370,"2034-12-06","Vazamento_API",2657,9,"Portal_Cliente","Alto_Risco_Sancao",0.79
1371,"2038-08-04","Falha_Cookies",8953,2,"App_Mobile","Baixo_Risco",0.13
1372,"2037-12-01","Ausencia_Termos",9424,2,"Portal_Cliente","Baixo_Risco",0.23
1373,"2029-11-18","Ausencia_Termos",3709,3,"Portal_Cliente","Baixo_Risco",0.19
1374,"2025-01-27","Vazamento_API",6065,7,"E-commerce","Alto_Risco_Sancao",0.76
1375,"2033-03-20","Falha_Cookies",1039,6,"Portal_Cliente","Baixo_Risco",0.06
1376,"2032-04-01","Ausencia_Termos",5606,2,"E-commerce","Baixo_Risco",0.48
1377,"2038-06-29","Vazamento_API",6462,6,"E-commerce","Medio_Risco",0.71
1378,"2029-11-29","Vazamento_API",6811,7,"Portal_Cliente","Alto_Risco_Sancao",0.75
1379,"2028-09-28","Ausencia_Termos",3706,8,"E-commerce","Baixo_Risco",0.32
1380,"2026-12-03","Ausencia_Termos",4503,7,"Portal_Cliente","Baixo_Risco",0.32
1381,"2034-01-06","Falha_Cookies",8553,2,"E-commerce","Baixo_Risco",0.25
1382,"2031-05-07","Vazamento_API",4950,9,"App_Mobile","Alto_Risco_Sancao",0.86
1383,"2032-01-13","Ausencia_Termos",5839,3,"E-commerce","Baixo_Risco",0.1
1384,"2038-07-17","Vazamento_API",7366,9,"Portal_Cliente","Alto_Risco_Sancao",0.78
1385,"2034-03-11","Vazamento_API",3902,9,"Portal_Cliente","Alto_Risco_Sancao",0.93
1386,"2037-05-29","Falha_Cookies",8749,5,"E-commerce","Medio_Risco",0.7
1387,"2036-10-12","Vazamento_API",3974,6,"E-commerce","Baixo_Risco",0.19
1388,"2030-01-17","Vazamento_API",4861,8,"App_Mobile","Alto_Risco_Sancao",0.8
1389,"2030-07-06","Vazamento_API",5534,10,"E-commerce","Alto_Risco_Sancao",0.86
1390,"2033-07-29","Vazamento_API",4579,7,"Portal_Cliente","Alto_Risco_Sancao",0.86
1391,"2035-04-19","Vazamento_API",7377,6,"Portal_Cliente","Medio_Risco",0.69
1392,"2034-08-03","Vazamento_API",4602,7,"E-commerce","Alto_Risco_Sancao",0.91
1393,"2028-03-06","Falha_Cookies",8137,9,"App_Mobile","Medio_Risco",0.74
1394,"2034-05-18","Falha_Cookies",3252,7,"E-commerce","Baixo_Risco",0.22
1395,"2027-05-05","Falha_Cookies",5096,3,"E-commerce","Baixo_Risco",0.15
1396,"2032-03-22","Vazamento_API",4067,10,"Portal_Cliente","Alto_Risco_Sancao",0.96
1397,"2030-04-27","Ausencia_Termos",2476,8,"Portal_Cliente","Baixo_Risco",0.13
1398,"2034-10-22","Falha_Cookies",5359,8,"App_Mobile","Medio_Risco",0.71
1399,"2037-07-30","Vazamento_API",3177,7,"App_Mobile","Alto_Risco_Sancao",0.78
1400,"2027-04-15","Falha_Cookies",2553,5,"E-commerce","Baixo_Risco",0.37
1401,"2036-09-15","Vazamento_API",2787,10,"E-commerce","Alto_Risco_Sancao",0.88
1402,"2036-03-15","Falha_Cookies",8424,1,"E-commerce","Baixo_Risco",0.09
1403,"2028-01-05","Falha_Cookies",2023,7,"E-commerce","Baixo_Risco",0.22
1404,"2027-12-07","Falha_Cookies",841,1,"Portal_Cliente","Baixo_Risco",0.08
1405,"2033-12-23","Vazamento_API",8687,6,"E-commerce","Medio_Risco",0.67
1406,"2038-05-07","Vazamento_API",9485,7,"Portal_Cliente","Alto_Risco_Sancao",0.86
1407,"2037-01-28","Ausencia_Termos",1767,10,"E-commerce","Baixo_Risco",0.16
1408,"2035-04-08","Falha_Cookies",4037,2,"E-commerce","Baixo_Risco",0.43
1409,"2034-12-01","Vazamento_API",4117,8,"E-commerce","Alto_Risco_Sancao",0.96
1410,"2033-02-04","Ausencia_Termos",6891,4,"App_Mobile","Baixo_Risco",0.1
1411,"2025-03-04","Vazamento_API",7930,7,"E-commerce","Alto_Risco_Sancao",0.87
1412,"2033-08-15","Falha_Cookies",9982,3,"E-commerce","Baixo_Risco",0.22
1413,"2025-09-23","Falha_Cookies",8658,9,"Portal_Cliente","Medio_Risco",0.71
1414,"2029-01-16","Ausencia_Termos",2910,9,"E-commerce","Baixo_Risco",0.08
1415,"2029-06-16","Vazamento_API",4506,7,"Portal_Cliente","Alto_Risco_Sancao",0.83
1416,"2034-02-06","Vazamento_API",2812,8,"E-commerce","Alto_Risco_Sancao",0.87
1417,"2029-01-14","Vazamento_API",8906,7,"E-commerce","Alto_Risco_Sancao",0.86
1418,"2028-06-05","Vazamento_API",3398,6,"E-commerce","Baixo_Risco",0.37
1419,"2026-11-01","Vazamento_API",5438,6,"Portal_Cliente","Medio_Risco",0.6
1420,"2036-04-23","Ausencia_Termos",5331,9,"Portal_Cliente","Medio_Risco",0.65
1421,"2037-12-24","Vazamento_API",6734,8,"Portal_Cliente","Alto_Risco_Sancao",0.94
1422,"2026-09-25","Vazamento_API",9000,9,"E-commerce","Alto_Risco_Sancao",0.87
1423,"2029-05-04","Falha_Cookies",3697,3,"App_Mobile","Baixo_Risco",0.13
1424,"2028-01-01","Ausencia_Termos",1920,8,"Portal_Cliente","Baixo_Risco",0.4
1425,"2026-05-28","Vazamento_API",8072,10,"E-commerce","Alto_Risco_Sancao",0.95
1426,"2027-09-05","Ausencia_Termos",4852,9,"Portal_Cliente","Baixo_Risco",0.3
1427,"2029-04-25","Falha_Cookies",8333,6,"App_Mobile","Medio_Risco",0.55
1428,"2028-07-03","Vazamento_API",8147,7,"Portal_Cliente","Alto_Risco_Sancao",0.84
1429,"2034-02-28","Ausencia_Termos",8344,9,"Portal_Cliente","Medio_Risco",0.7
1430,"2025-09-08","Falha_Cookies",950,6,"E-commerce","Baixo_Risco",0.28
1431,"2038-04-23","Ausencia_Termos",8980,2,"App_Mobile","Baixo_Risco",0.14
1432,"2025-06-04","Vazamento_API",4389,9,"App_Mobile","Alto_Risco_Sancao",0.81
1433,"2027-07-08","Falha_Cookies",4383,8,"E-commerce","Baixo_Risco",0.21
1434,"2029-02-26","Vazamento_API",2672,8,"App_Mobile","Alto_Risco_Sancao",0.91
1435,"2030-04-16","Falha_Cookies",169,4,"E-commerce","Baixo_Risco",0.05
1436,"2035-12-05","Vazamento_API",7831,8,"E-commerce","Alto_Risco_Sancao",0.84
1437,"2025-08-08","Falha_Cookies",4820,7,"App_Mobile","Baixo_Risco",0.34
1438,"2038-03-17","Ausencia_Termos",5833,8,"E-commerce","Medio_Risco",0.56
1439,"2028-07-04","Falha_Cookies",125,6,"E-commerce","Baixo_Risco",0.05
1440,"2032-01-23","Vazamento_API",2882,8,"Portal_Cliente","Alto_Risco_Sancao",0.8
1441,"2036-06-05","Ausencia_Termos",7608,7,"E-commerce","Medio_Risco",0.73
1442,"2032-01-12","Vazamento_API",7358,7,"E-commerce","Alto_Risco_Sancao",0.84
1443,"2030-12-10","Falha_Cookies",1571,9,"Portal_Cliente","Baixo_Risco",0.12
1444,"2025-04-27","Ausencia_Termos",8196,8,"App_Mobile","Medio_Risco",0.61
1445,"2034-10-28","Ausencia_Termos",6199,3,"E-commerce","Baixo_Risco",0.44
1446,"2032-04-24","Falha_Cookies",3526,5,"Portal_Cliente","Baixo_Risco",0.29
1447,"2033-05-04","Ausencia_Termos",2713,9,"E-commerce","Baixo_Risco",0.38
1448,"2030-11-03","Falha_Cookies",8126,6,"E-commerce","Medio_Risco",0.61
1449,"2037-03-25","Vazamento_API",2759,7,"App_Mobile","Alto_Risco_Sancao",0.85
1450,"2037-02-23","Ausencia_Termos",9344,8,"E-commerce","Medio_Risco",0.63
1451,"2026-10-19","Vazamento_API",4979,8,"App_Mobile","Alto_Risco_Sancao",0.88
1452,"2033-08-31","Vazamento_API",2995,8,"Portal_Cliente","Alto_Risco_Sancao",0.95
1453,"2034-01-28","Vazamento_API",9890,7,"E-commerce","Alto_Risco_Sancao",0.81
1454,"2025-07-04","Ausencia_Termos",2591,8,"Portal_Cliente","Baixo_Risco",0.25
1455,"2027-06-03","Vazamento_API",9208,10,"E-commerce","Alto_Risco_Sancao",0.96
1456,"2035-01-28","Vazamento_API",2791,9,"Portal_Cliente","Alto_Risco_Sancao",0.98
1457,"2032-05-28","Ausencia_Termos",9613,7,"App_Mobile","Medio_Risco",0.73
1458,"2025-11-13","Vazamento_API",6912,7,"E-commerce","Alto_Risco_Sancao",0.87
1459,"2032-10-23","Ausencia_Termos",6714,2,"App_Mobile","Baixo_Risco",0.07
1460,"2033-11-18","Ausencia_Termos",4140,10,"App_Mobile","Baixo_Risco",0.11
1461,"2038-08-07","Ausencia_Termos",4183,6,"E-commerce","Baixo_Risco",0.39
1462,"2031-10-10","Falha_Cookies",2497,5,"App_Mobile","Baixo_Risco",0.18
1463,"2029-07-30","Vazamento_API",2928,7,"E-commerce","Alto_Risco_Sancao",0.87
1464,"2034-11-10","Falha_Cookies",5691,3,"App_Mobile","Baixo_Risco",0.32
1465,"2029-07-18","Falha_Cookies",3385,4,"Portal_Cliente","Baixo_Risco",0.11
1466,"2036-06-07","Ausencia_Termos",6600,3,"Portal_Cliente","Baixo_Risco",0.19
1467,"2032-06-26","Vazamento_API",4294,9,"Portal_Cliente","Alto_Risco_Sancao",0.77
1468,"2037-01-06","Vazamento_API",5177,8,"App_Mobile","Alto_Risco_Sancao",0.94
1469,"2026-04-26","Vazamento_API",4442,10,"Portal_Cliente","Alto_Risco_Sancao",0.92
1470,"2030-05-20","Vazamento_API",5225,10,"App_Mobile","Alto_Risco_Sancao",0.78
1471,"2028-11-21","Falha_Cookies",6346,9,"App_Mobile","Medio_Risco",0.67
1472,"2029-04-09","Vazamento_API",9046,7,"Portal_Cliente","Alto_Risco_Sancao",0.88
1473,"2033-01-02","Falha_Cookies",3348,8,"Portal_Cliente","Baixo_Risco",0.15
1474,"2028-06-17","Falha_Cookies",3755,4,"E-commerce","Baixo_Risco",0.36
1475,"2029-06-22","Ausencia_Termos",7550,3,"E-commerce","Baixo_Risco",0.19
1476,"2035-03-27","Vazamento_API",6662,6,"E-commerce","Medio_Risco",0.61
1477,"2038-04-06","Vazamento_API",9007,6,"E-commerce","Medio_Risco",0.7
1478,"2037-08-07","Falha_Cookies",5832,7,"E-commerce","Medio_Risco",0.65
1479,"2037-06-26","Vazamento_API",8428,9,"Portal_Cliente","Alto_Risco_Sancao",0.76
1480,"2026-04-23","Vazamento_API",7788,9,"E-commerce","Alto_Risco_Sancao",0.91
1481,"2032-01-28","Vazamento_API",7642,9,"Portal_Cliente","Alto_Risco_Sancao",0.93
1482,"2031-10-03","Vazamento_API",4014,8,"E-commerce","Alto_Risco_Sancao",0.94
1483,"2027-10-03","Vazamento_API",6917,6,"App_Mobile","Medio_Risco",0.62
1484,"2028-05-11","Ausencia_Termos",7444,5,"Portal_Cliente","Medio_Risco",0.63
1485,"2025-10-19","Vazamento_API",5624,6,"Portal_Cliente","Medio_Risco",0.67
1486,"2032-09-22","Falha_Cookies",6374,3,"E-commerce","Baixo_Risco",0.29
1487,"2025-04-06","Ausencia_Termos",2713,1,"Portal_Cliente","Baixo_Risco",0.17
1488,"2030-11-29","Ausencia_Termos",8892,5,"Portal_Cliente","Medio_Risco",0.65
1489,"2031-03-07","Falha_Cookies",5278,2,"App_Mobile","Baixo_Risco",0.3
1490,"2032-02-10","Vazamento_API",8019,10,"Portal_Cliente","Alto_Risco_Sancao",0.76
1491,"2029-10-27","Ausencia_Termos",8161,8,"Portal_Cliente","Medio_Risco",0.58
1492,"2036-12-19","Vazamento_API",4477,9,"E-commerce","Alto_Risco_Sancao",0.94
1493,"2030-09-07","Falha_Cookies",5373,1,"E-commerce","Baixo_Risco",0.08
1494,"2034-03-29","Ausencia_Termos",7730,7,"Portal_Cliente","Medio_Risco",0.54
1495,"2038-04-05","Vazamento_API",4336,7,"E-commerce","Alto_Risco_Sancao",0.92
1496,"2030-06-14","Falha_Cookies",2067,3,"Portal_Cliente","Baixo_Risco",0.2
1497,"2031-10-11","Ausencia_Termos",3853,6,"Portal_Cliente","Baixo_Risco",0.27
1498,"2036-04-15","Vazamento_API",5863,8,"E-commerce","Alto_Risco_Sancao",0.92
1499,"2027-05-13","Ausencia_Termos",1650,1,"App_Mobile","Baixo_Risco",0.27
1500,"2033-04-24","Vazamento_API",2857,7,"Portal_Cliente","Alto_Risco_Sancao",0.78
1501,"2035-03-09","Falha_Cookies",6404,7,"App_Mobile","Medio_Risco",0.68
1502,"2027-09-17","Vazamento_API",9832,7,"E-commerce","Alto_Risco_Sancao",0.79
1503,"2025-11-16","Falha_Cookies",8361,1,"E-commerce","Baixo_Risco",0.38
1504,"2032-06-20","Ausencia_Termos",8796,4,"Portal_Cliente","Baixo_Risco",0.18
1505,"2037-09-25","Vazamento_API",6819,7,"E-commerce","Alto_Risco_Sancao",0.98
1506,"2033-04-30","Ausencia_Termos",6582,4,"E-commerce","Baixo_Risco",0.35
1507,"2025-09-14","Falha_Cookies",7878,4,"Portal_Cliente","Baixo_Risco",0.32
1508,"2025-07-18","Vazamento_API",7010,8,"Portal_Cliente","Alto_Risco_Sancao",0.86
1509,"2025-02-22","Vazamento_API",3269,8,"App_Mobile","Alto_Risco_Sancao",0.9
1510,"2029-07-10","Falha_Cookies",6726,9,"E-commerce","Medio_Risco",0.6
1511,"2032-12-31","Vazamento_API",8391,9,"E-commerce","Alto_Risco_Sancao",0.83
1512,"2032-03-26","Vazamento_API",3079,10,"E-commerce","Alto_Risco_Sancao",0.78
1513,"2037-09-27","Ausencia_Termos",1513,5,"Portal_Cliente","Baixo_Risco",0.13
1514,"2025-04-30","Falha_Cookies",971,9,"E-commerce","Baixo_Risco",0.35
1515,"2025-01-05","Ausencia_Termos",4466,8,"Portal_Cliente","Baixo_Risco",0.24
1516,"2035-09-11","Ausencia_Termos",9399,6,"E-commerce","Medio_Risco",0.69
1517,"2029-02-02","Vazamento_API",5265,6,"Portal_Cliente","Medio_Risco",0.65
1518,"2034-05-06","Vazamento_API",7043,7,"E-commerce","Alto_Risco_Sancao",0.75
1519,"2032-03-09","Falha_Cookies",6553,1,"Portal_Cliente","Baixo_Risco",0.37
1520,"2031-07-28","Vazamento_API",3901,6,"Portal_Cliente","Baixo_Risco",0.08
1521,"2033-04-11","Vazamento_API",5276,9,"E-commerce","Alto_Risco_Sancao",0.97
1522,"2026-10-26","Ausencia_Termos",3135,8,"E-commerce","Baixo_Risco",0.15
1523,"2025-07-02","Falha_Cookies",7717,2,"App_Mobile","Baixo_Risco",0.12
1524,"2026-03-17","Falha_Cookies",3989,6,"Portal_Cliente","Baixo_Risco",0.3
1525,"2034-12-31","Ausencia_Termos",3901,3,"E-commerce","Baixo_Risco",0.09
1526,"2025-10-09","Vazamento_API",5372,8,"Portal_Cliente","Alto_Risco_Sancao",0.79
1527,"2032-12-08","Falha_Cookies",4098,3,"Portal_Cliente","Baixo_Risco",0.1
1528,"2030-09-22","Falha_Cookies",7441,7,"E-commerce","Medio_Risco",0.72
1529,"2029-12-07","Falha_Cookies",1481,9,"App_Mobile","Baixo_Risco",0.26
1530,"2033-08-05","Ausencia_Termos",8425,2,"App_Mobile","Baixo_Risco",0.19
1531,"2027-10-23","Ausencia_Termos",4303,9,"E-commerce","Baixo_Risco",0.06
1532,"2030-12-21","Vazamento_API",7147,9,"Portal_Cliente","Alto_Risco_Sancao",0.96
1533,"2025-11-12","Vazamento_API",9251,7,"App_Mobile","Alto_Risco_Sancao",0.88
1534,"2031-04-21","Falha_Cookies",3260,5,"E-commerce","Baixo_Risco",0.26
1535,"2030-04-20","Vazamento_API",3854,10,"App_Mobile","Alto_Risco_Sancao",0.98
1536,"2026-01-04","Ausencia_Termos",9047,2,"E-commerce","Baixo_Risco",0.19
1537,"2037-06-02","Vazamento_API",9959,7,"Portal_Cliente","Alto_Risco_Sancao",0.82
1538,"2037-08-26","Vazamento_API",9132,8,"E-commerce","Alto_Risco_Sancao",0.84
1539,"2034-03-08","Vazamento_API",5430,8,"App_Mobile","Alto_Risco_Sancao",0.92
1540,"2030-01-25","Vazamento_API",7246,8,"App_Mobile","Alto_Risco_Sancao",0.81
1541,"2028-03-29","Vazamento_API",5642,8,"App_Mobile","Alto_Risco_Sancao",0.83
1542,"2037-02-06","Ausencia_Termos",2719,9,"Portal_Cliente","Baixo_Risco",0.42
1543,"2025-01-01","Vazamento_API",9445,8,"App_Mobile","Alto_Risco_Sancao",0.79
1544,"2028-03-07","Falha_Cookies",6758,7,"E-commerce","Medio_Risco",0.7
1545,"2026-04-21","Vazamento_API",4056,9,"E-commerce","Alto_Risco_Sancao",0.91
1546,"2032-03-05","Ausencia_Termos",8180,7,"Portal_Cliente","Medio_Risco",0.71
1547,"2026-06-17","Falha_Cookies",2106,10,"Portal_Cliente","Baixo_Risco",0.41
1548,"2033-12-28","Falha_Cookies",2305,7,"Portal_Cliente","Baixo_Risco",0.4
1549,"2036-05-01","Ausencia_Termos",3385,6,"App_Mobile","Baixo_Risco",0.39
1550,"2028-03-12","Ausencia_Termos",9281,3,"Portal_Cliente","Baixo_Risco",0.19
1551,"2035-04-25","Vazamento_API",4596,7,"Portal_Cliente","Alto_Risco_Sancao",0.8
1552,"2035-09-20","Vazamento_API",6700,9,"E-commerce","Alto_Risco_Sancao",0.83
1553,"2026-04-12","Falha_Cookies",3413,3,"E-commerce","Baixo_Risco",0.37
1554,"2026-08-03","Ausencia_Termos",1453,10,"App_Mobile","Baixo_Risco",0.19
1555,"2036-06-28","Falha_Cookies",2220,5,"Portal_Cliente","Baixo_Risco",0.16
1556,"2036-09-10","Falha_Cookies",7812,2,"Portal_Cliente","Baixo_Risco",0.37
1557,"2037-06-06","Falha_Cookies",3526,4,"Portal_Cliente","Baixo_Risco",0.27
1558,"2031-08-18","Falha_Cookies",7453,10,"App_Mobile","Medio_Risco",0.74
1559,"2036-06-03","Vazamento_API",6504,8,"E-commerce","Alto_Risco_Sancao",0.85
1560,"2036-06-20","Vazamento_API",9926,7,"E-commerce","Alto_Risco_Sancao",0.91
1561,"2034-12-28","Vazamento_API",8593,7,"Portal_Cliente","Alto_Risco_Sancao",0.93
1562,"2026-06-09","Ausencia_Termos",6616,7,"App_Mobile","Medio_Risco",0.61
1563,"2036-04-04","Vazamento_API",6975,6,"E-commerce","Medio_Risco",0.67
1564,"2028-06-24","Falha_Cookies",2427,2,"E-commerce","Baixo_Risco",0.07
1565,"2027-01-20","Falha_Cookies",4110,2,"E-commerce","Baixo_Risco",0.23
1566,"2030-01-15","Falha_Cookies",6153,7,"Portal_Cliente","Medio_Risco",0.55
1567,"2032-01-20","Vazamento_API",3579,7,"E-commerce","Alto_Risco_Sancao",0.79
1568,"2036-04-14","Vazamento_API",9297,7,"App_Mobile","Alto_Risco_Sancao",0.86
1569,"2033-01-01","Falha_Cookies",3046,6,"Portal_Cliente","Baixo_Risco",0.15
1570,"2037-03-23","Falha_Cookies",5762,8,"Portal_Cliente","Medio_Risco",0.61
1571,"2025-07-04","Falha_Cookies",3234,3,"Portal_Cliente","Baixo_Risco",0.32
1572,"2033-08-28","Ausencia_Termos",1679,9,"Portal_Cliente","Baixo_Risco",0.48
1573,"2036-08-07","Falha_Cookies",5503,4,"App_Mobile","Baixo_Risco",0.28
1574,"2033-07-03","Falha_Cookies",9850,8,"App_Mobile","Medio_Risco",0.61
1575,"2030-08-18","Ausencia_Termos",1192,5,"App_Mobile","Baixo_Risco",0.29
1576,"2036-12-14","Ausencia_Termos",9129,5,"E-commerce","Medio_Risco",0.51
1577,"2028-02-02","Falha_Cookies",7413,6,"Portal_Cliente","Medio_Risco",0.73
1578,"2029-03-30","Falha_Cookies",8212,2,"Portal_Cliente","Baixo_Risco",0.4
1579,"2025-10-20","Ausencia_Termos",7612,4,"E-commerce","Baixo_Risco",0.21
1580,"2027-07-28","Vazamento_API",2974,9,"E-commerce","Alto_Risco_Sancao",0.98
1581,"2032-01-28","Vazamento_API",6469,6,"App_Mobile","Medio_Risco",0.63
1582,"2035-11-01","Falha_Cookies",2162,8,"App_Mobile","Baixo_Risco",0.35
1583,"2038-06-05","Ausencia_Termos",7775,7,"E-commerce","Medio_Risco",0.61
