"id","tipo_incidente","canal_origem","volume_titulares","severidade_reputacional","ilr","resultado_final"
1357,"Ausencia_Termos","App_Mobile",25692,1,29.8,"Baixo_Risco"
1358,"Falha_Cookies","Portal_Cliente",6685,1,28.6,"Baixo_Risco"
1359,"Ausencia_Termos","App_Mobile",11347,9,54.1,"Alto_Risco"
1360,"Falha_Cookies","App_Mobile",7170,10,64.8,"Medio_Risco"
1361,"Falha_Cookies","App_Mobile",29652,1,41,"Alto_Risco"
1362,"Vazamento_API","E-commerce",46630,7,86.2,"Alto_Risco"
1363,"Falha_Cookies","App_Mobile",33983,2,47.3,"Baixo_Risco"
1364,"Ausencia_Termos","App_Mobile",36321,5,51.6,"Medio_Risco"
1365,"Vazamento_API","App_Mobile",41739,5,75.5,"Alto_Risco"
1366,"Ausencia_Termos","Portal_Cliente",29768,2,36.1,"Baixo_Risco"
1367,"Vazamento_API","E-commerce",12171,10,79.5,"Baixo_Risco"
1368,"Falha_Cookies","Portal_Cliente",38353,8,73.7,"Alto_Risco"
1369,"Vazamento_API","Portal_Cliente",47082,3,70.4,"Alto_Risco"
1370,"Falha_Cookies","Portal_Cliente",24591,5,54.3,"Medio_Risco"
1371,"Ausencia_Termos","Portal_Cliente",23007,10,64.4,"Medio_Risco"
1372,"Ausencia_Termos","App_Mobile",33354,7,58,"Medio_Risco"
1373,"Vazamento_API","Portal_Cliente",15972,9,77.6,"Alto_Risco"
1374,"Vazamento_API","Portal_Cliente",49889,2,67.9,"Medio_Risco"
1375,"Falha_Cookies","E-commerce",28607,8,68.4,"Medio_Risco"
1376,"Falha_Cookies","App_Mobile",29615,3,49,"Medio_Risco"
1377,"Falha_Cookies","E-commerce",2689,1,26.4,"Baixo_Risco"
1378,"Vazamento_API","Portal_Cliente",28433,3,60.3,"Medio_Risco"
1379,"Vazamento_API","App_Mobile",7784,5,57.2,"Medio_Risco"
1380,"Falha_Cookies","App_Mobile",13752,4,44.4,"Baixo_Risco"
1381,"Vazamento_API","E-commerce",41887,8,87.6,"Medio_Risco"
1382,"Vazamento_API","E-commerce",478,2,41.2,"Baixo_Risco"
1383,"Ausencia_Termos","Portal_Cliente",6783,10,55.6,"Alto_Risco"
1384,"Vazamento_API","App_Mobile",12598,8,71.8,"Medio_Risco"
1385,"Vazamento_API","E-commerce",23345,6,69.6,"Alto_Risco"
1386,"Ausencia_Termos","Portal_Cliente",35771,8,63.3,"Medio_Risco"
1387,"Vazamento_API","Portal_Cliente",24100,8,78,"Alto_Risco"
1388,"Falha_Cookies","Portal_Cliente",45149,3,57.4,"Medio_Risco"
1389,"Falha_Cookies","App_Mobile",29420,3,48.9,"Medio_Risco"
1390,"Ausencia_Termos","E-commerce",30474,8,60.4,"Medio_Risco"
1391,"Falha_Cookies","Portal_Cliente",39180,9,78.1,"Alto_Risco"
1392,"Vazamento_API","E-commerce",18209,9,78.8,"Alto_Risco"
1393,"Ausencia_Termos","App_Mobile",17904,4,37.6,"Baixo_Risco"
1394,"Ausencia_Termos","App_Mobile",32425,4,45.5,"Medio_Risco"
1395,"Ausencia_Termos","E-commerce",44955,9,72.3,"Alto_Risco"
1396,"Ausencia_Termos","E-commerce",43342,2,43.4,"Baixo_Risco"
1397,"Ausencia_Termos","Portal_Cliente",8531,4,32.6,"Baixo_Risco"
1398,"Ausencia_Termos","App_Mobile",10078,3,29.4,"Baixo_Risco"
1399,"Vazamento_API","Portal_Cliente",48598,1,63.2,"Medio_Risco"
1400,"Vazamento_API","E-commerce",49852,4,75.9,"Alto_Risco"
1401,"Falha_Cookies","E-commerce",8782,9,61.7,"Medio_Risco"
1402,"Ausencia_Termos","E-commerce",11610,3,30.2,"Baixo_Risco"
1403,"Ausencia_Termos","App_Mobile",45175,7,64.4,"Medio_Risco"
1404,"Ausencia_Termos","E-commerce",29113,1,31.7,"Alto_Risco"
1405,"Ausencia_Termos","E-commerce",12912,5,38.9,"Baixo_Risco"
1406,"Ausencia_Termos","Portal_Cliente",48402,9,74.1,"Alto_Risco"
1407,"Vazamento_API","Portal_Cliente",7775,1,41.2,"Baixo_Risco"
1408,"Ausencia_Termos","App_Mobile",17919,6,45.6,"Medio_Risco"
1409,"Vazamento_API","Portal_Cliente",13658,4,56.3,"Medio_Risco"
1410,"Falha_Cookies","E-commerce",31278,10,77.9,"Alto_Risco"
1411,"Vazamento_API","App_Mobile",22682,1,49.2,"Medio_Risco"
1412,"Ausencia_Termos","Portal_Cliente",4559,2,22.4,"Baixo_Risco"
1413,"Ausencia_Termos","App_Mobile",38476,9,68.8,"Medio_Risco"
1414,"Vazamento_API","Portal_Cliente",48206,7,87,"Alto_Risco"
1415,"Vazamento_API","Portal_Cliente",47168,1,62.5,"Medio_Risco"
1416,"Ausencia_Termos","E-commerce",1072,7,40.5,"Baixo_Risco"
1417,"Falha_Cookies","App_Mobile",15213,1,33.2,"Baixo_Risco"
1418,"Falha_Cookies","App_Mobile",32022,5,58.3,"Medio_Risco"
1419,"Ausencia_Termos","E-commerce",4610,7,42.4,"Baixo_Risco"
1420,"Falha_Cookies","E-commerce",16843,9,66.1,"Medio_Risco"
1421,"Ausencia_Termos","App_Mobile",27027,5,46.6,"Medio_Risco"
1422,"Falha_Cookies","App_Mobile",40308,3,54.8,"Medio_Risco"
1423,"Vazamento_API","E-commerce",25912,8,79,"Alto_Risco"
1424,"Ausencia_Termos","E-commerce",30929,7,56.7,"Medio_Risco"
1425,"Vazamento_API","Portal_Cliente",35085,2,59.9,"Medio_Risco"
1426,"Ausencia_Termos","E-commerce",7686,4,32.1,"Baixo_Risco"
1427,"Falha_Cookies","E-commerce",24616,7,62.3,"Alto_Risco"
1428,"Ausencia_Termos","App_Mobile",14356,1,23.7,"Baixo_Risco"
1429,"Falha_Cookies","Portal_Cliente",37351,2,49.2,"Alto_Risco"
1430,"Falha_Cookies","E-commerce",26470,2,43.3,"Baixo_Risco"
1431,"Falha_Cookies","E-commerce",901,3,33.4,"Baixo_Risco"
1432,"Falha_Cookies","App_Mobile",29895,8,69.1,"Medio_Risco"
1433,"Vazamento_API","App_Mobile",39431,8,86.3,"Alto_Risco"
1434,"Vazamento_API","E-commerce",368,2,41.1,"Baixo_Risco"
1435,"Falha_Cookies","Portal_Cliente",29911,4,53.1,"Medio_Risco"
1436,"Falha_Cookies","Portal_Cliente",29251,4,52.8,"Alto_Risco"
1437,"Vazamento_API","App_Mobile",17569,1,46.5,"Medio_Risco"
1438,"Vazamento_API","Portal_Cliente",47027,9,94.4,"Alto_Risco"
1439,"Ausencia_Termos","E-commerce",11955,2,26.4,"Baixo_Risco"
1440,"Ausencia_Termos","E-commerce",24220,4,41.1,"Baixo_Risco"
1441,"Ausencia_Termos","App_Mobile",11292,7,46.1,"Medio_Risco"
1442,"Vazamento_API","E-commerce",26334,6,71.2,"Medio_Risco"
1443,"Falha_Cookies","App_Mobile",46806,2,54.3,"Medio_Risco"
1444,"Falha_Cookies","Portal_Cliente",31658,7,66.1,"Medio_Risco"
1445,"Falha_Cookies","Portal_Cliente",47716,5,66.8,"Medio_Risco"
1446,"Falha_Cookies","E-commerce",599,2,29.3,"Baixo_Risco"
1447,"Falha_Cookies","E-commerce",30483,8,69.4,"Medio_Risco"
1448,"Vazamento_API","App_Mobile",40264,5,74.7,"Medio_Risco"
1449,"Vazamento_API","Portal_Cliente",2885,6,58.5,"Medio_Risco"
1450,"Ausencia_Termos","App_Mobile",44715,3,48.1,"Medio_Risco"
1451,"Vazamento_API","App_Mobile",5519,6,59.9,"Baixo_Risco"
1452,"Vazamento_API","App_Mobile",5989,9,72.2,"Alto_Risco"
1453,"Vazamento_API","Portal_Cliente",20055,9,79.8,"Alto_Risco"
1454,"Vazamento_API","Portal_Cliente",25645,1,50.8,"Medio_Risco"
1455,"Vazamento_API","E-commerce",40681,1,59,"Medio_Risco"
1456,"Vazamento_API","E-commerce",35865,5,72.4,"Alto_Risco"
1457,"Ausencia_Termos","Portal_Cliente",35054,1,34.9,"Baixo_Risco"
1458,"Falha_Cookies","E-commerce",32398,1,42.5,"Baixo_Risco"
1459,"Falha_Cookies","App_Mobile",29660,3,49,"Alto_Risco"
1460,"Ausencia_Termos","Portal_Cliente",1234,4,28.6,"Baixo_Risco"
1461,"Vazamento_API","E-commerce",14502,7,68.8,"Medio_Risco"
1462,"Vazamento_API","Portal_Cliente",17297,4,58.3,"Medio_Risco"
1463,"Falha_Cookies","App_Mobile",40891,5,63.1,"Medio_Risco"
1464,"Vazamento_API","App_Mobile",2155,7,62.1,"Medio_Risco"
1465,"Falha_Cookies","E-commerce",20658,2,40.1,"Baixo_Risco"
1466,"Falha_Cookies","Portal_Cliente",32874,9,74.7,"Alto_Risco"
1467,"Falha_Cookies","App_Mobile",16247,6,53.7,"Medio_Risco"
1468,"Falha_Cookies","Portal_Cliente",26132,3,47.1,"Medio_Risco"
1469,"Vazamento_API","Portal_Cliente",30637,4,65.5,"Baixo_Risco"
1470,"Ausencia_Termos","E-commerce",25426,9,61.7,"Medio_Risco"
1471,"Vazamento_API","Portal_Cliente",22371,7,73.1,"Alto_Risco"
1472,"Vazamento_API","E-commerce",4465,1,39.4,"Baixo_Risco"
1473,"Falha_Cookies","Portal_Cliente",8906,9,61.8,"Medio_Risco"
1474,"Ausencia_Termos","E-commerce",41031,7,62.1,"Medio_Risco"
1475,"Ausencia_Termos","Portal_Cliente",19096,10,62.3,"Medio_Risco"
1476,"Falha_Cookies","Portal_Cliente",21111,9,68.4,"Medio_Risco"
1477,"Falha_Cookies","Portal_Cliente",33760,3,51.2,"Medio_Risco"
1478,"Ausencia_Termos","Portal_Cliente",47476,5,57.6,"Medio_Risco"
1479,"Falha_Cookies","App_Mobile",7414,2,33,"Baixo_Risco"
1480,"Vazamento_API","App_Mobile",24456,7,74.2,"Alto_Risco"
1481,"Vazamento_API","Portal_Cliente",21561,8,76.6,"Alto_Risco"
1482,"Vazamento_API","E-commerce",478,2,41.2,"Baixo_Risco"
1483,"Vazamento_API","Portal_Cliente",12546,4,55.7,"Medio_Risco"
1484,"Vazamento_API","Portal_Cliente",4921,4,51.6,"Medio_Risco"
1485,"Vazamento_API","App_Mobile",36115,10,92.5,"Alto_Risco"
1486,"Falha_Cookies","E-commerce",11619,3,39.2,"Baixo_Risco"
1487,"Falha_Cookies","Portal_Cliente",17972,4,46.7,"Alto_Risco"
1488,"Vazamento_API","Portal_Cliente",24132,1,50,"Medio_Risco"
1489,"Ausencia_Termos","App_Mobile",8395,3,28.5,"Baixo_Risco"
1490,"Falha_Cookies","App_Mobile",184,6,45,"Baixo_Risco"
1491,"Ausencia_Termos","Portal_Cliente",22488,2,32.1,"Alto_Risco"
1492,"Vazamento_API","Portal_Cliente",13305,1,44.1,"Baixo_Risco"
1493,"Vazamento_API","E-commerce",29164,2,56.7,"Medio_Risco"
1494,"Vazamento_API","Portal_Cliente",24098,10,86,"Alto_Risco"
1495,"Vazamento_API","App_Mobile",17967,7,70.7,"Medio_Risco"
1496,"Vazamento_API","App_Mobile",25994,2,55,"Medio_Risco"
1497,"Vazamento_API","Portal_Cliente",8379,7,65.5,"Medio_Risco"
1498,"Falha_Cookies","Portal_Cliente",39989,4,58.6,"Medio_Risco"
1499,"Falha_Cookies","App_Mobile",46492,5,66.1,"Medio_Risco"
1500,"Vazamento_API","E-commerce",36326,7,80.6,"Alto_Risco"
1501,"Ausencia_Termos","Portal_Cliente",27291,4,42.7,"Alto_Risco"
1502,"Falha_Cookies","E-commerce",20101,3,43.8,"Baixo_Risco"
1503,"Falha_Cookies","Portal_Cliente",30845,9,73.6,"Alto_Risco"
1504,"Vazamento_API","Portal_Cliente",31122,5,69.8,"Alto_Risco"
1505,"Vazamento_API","Portal_Cliente",41975,6,79.7,"Alto_Risco"
1506,"Falha_Cookies","E-commerce",11000,9,62.9,"Medio_Risco"
1507,"Vazamento_API","Portal_Cliente",28659,4,64.5,"Medio_Risco"
1508,"Ausencia_Termos","E-commerce",42156,3,46.8,"Medio_Risco"
1509,"Ausencia_Termos","E-commerce",42464,6,58.9,"Medio_Risco"
1510,"Vazamento_API","E-commerce",32759,9,86.7,"Baixo_Risco"
1511,"Ausencia_Termos","E-commerce",12955,7,47,"Alto_Risco"
1512,"Falha_Cookies","App_Mobile",3373,7,50.8,"Medio_Risco"
1513,"Vazamento_API","Portal_Cliente",5563,7,64,"Medio_Risco"
1514,"Vazamento_API","App_Mobile",21869,9,80.8,"Alto_Risco"
1515,"Vazamento_API","Portal_Cliente",26566,1,51.3,"Medio_Risco"
1516,"Vazamento_API","E-commerce",35800,2,60.3,"Medio_Risco"
1517,"Vazamento_API","App_Mobile",16014,1,45.6,"Medio_Risco"
1518,"Vazamento_API","Portal_Cliente",12642,9,75.8,"Alto_Risco"
1519,"Falha_Cookies","App_Mobile",42164,2,51.8,"Medio_Risco"
1520,"Falha_Cookies","App_Mobile",10066,4,42.4,"Baixo_Risco"
1521,"Vazamento_API","Portal_Cliente",48128,3,71,"Medio_Risco"
1522,"Vazamento_API","App_Mobile",45463,2,65.5,"Medio_Risco"
1523,"Vazamento_API","E-commerce",36741,3,64.8,"Medio_Risco"
1524,"Vazamento_API","App_Mobile",29235,8,80.8,"Alto_Risco"
1525,"Falha_Cookies","App_Mobile",803,3,33.4,"Baixo_Risco"
1526,"Falha_Cookies","E-commerce",23226,6,57.5,"Medio_Risco"
1527,"Vazamento_API","App_Mobile",46218,1,62,"Medio_Risco"
1528,"Vazamento_API","Portal_Cliente",36242,8,84.6,"Alto_Risco"
1529,"Vazamento_API","Portal_Cliente",4443,4,51.3,"Medio_Risco"
1530,"Ausencia_Termos","Portal_Cliente",7344,9,51.9,"Medio_Risco"
1531,"Falha_Cookies","E-commerce",11379,9,63.1,"Medio_Risco"
1532,"Vazamento_API","Portal_Cliente",11214,8,71,"Medio_Risco"
1533,"Ausencia_Termos","E-commerce",48862,2,46.4,"Medio_Risco"
1534,"Vazamento_API","App_Mobile",31947,2,58.2,"Medio_Risco"
1535,"Falha_Cookies","App_Mobile",48478,5,67.2,"Medio_Risco"
1536,"Vazamento_API","App_Mobile",22124,6,68.9,"Medio_Risco"
1537,"Ausencia_Termos","E-commerce",30668,3,40.5,"Baixo_Risco"
1538,"Vazamento_API","App_Mobile",36176,6,76.5,"Alto_Risco"
1539,"Vazamento_API","App_Mobile",9029,9,73.8,"Alto_Risco"
1540,"Falha_Cookies","Portal_Cliente",32222,5,58.4,"Medio_Risco"
1541,"Ausencia_Termos","Portal_Cliente",12844,9,54.9,"Medio_Risco"
1542,"Vazamento_API","App_Mobile",49308,6,83.6,"Alto_Risco"
1543,"Vazamento_API","E-commerce",34671,8,83.7,"Alto_Risco"
1544,"Falha_Cookies","E-commerce",10976,3,38.9,"Baixo_Risco"
1545,"Vazamento_API","E-commerce",17076,7,70.2,"Medio_Risco"
1546,"Vazamento_API","Portal_Cliente",19315,2,51.4,"Medio_Risco"
1547,"Vazamento_API","E-commerce",23240,8,77.5,"Medio_Risco"
1548,"Vazamento_API","E-commerce",48507,10,99.2,"Alto_Risco"
1549,"Falha_Cookies","App_Mobile",18967,6,55.2,"Medio_Risco"
1550,"Vazamento_API","E-commerce",34686,7,79.7,"Alto_Risco"
1551,"Vazamento_API","E-commerce",1003,7,61.5,"Medio_Risco"
1552,"Vazamento_API","E-commerce",9405,3,50,"Alto_Risco"
1553,"Falha_Cookies","E-commerce",16774,8,62,"Medio_Risco"
1554,"Vazamento_API","E-commerce",27806,8,80,"Alto_Risco"
1555,"Falha_Cookies","Portal_Cliente",24873,7,62.4,"Medio_Risco"
1556,"Ausencia_Termos","Portal_Cliente",43353,8,67.4,"Medio_Risco"
1557,"Falha_Cookies","Portal_Cliente",20690,4,48.1,"Medio_Risco"
1558,"Vazamento_API","Portal_Cliente",38944,3,66,"Medio_Risco"
1559,"Ausencia_Termos","Portal_Cliente",37456,8,64.2,"Medio_Risco"
1560,"Vazamento_API","App_Mobile",33575,6,75.1,"Alto_Risco"
1561,"Vazamento_API","Portal_Cliente",36168,4,68.5,"Medio_Risco"
1562,"Ausencia_Termos","E-commerce",46375,10,77,"Alto_Risco"
1563,"Vazamento_API","E-commerce",11435,6,63.1,"Medio_Risco"
1564,"Ausencia_Termos","E-commerce",46625,3,49.2,"Medio_Risco"
1565,"Vazamento_API","E-commerce",32501,1,54.5,"Medio_Risco"
1566,"Ausencia_Termos","E-commerce",6248,4,31.3,"Baixo_Risco"
1567,"Vazamento_API","Portal_Cliente",31726,7,78.1,"Alto_Risco"
1568,"Falha_Cookies","App_Mobile",27995,3,48.1,"Medio_Risco"
1569,"Vazamento_API","Portal_Cliente",49249,5,79.6,"Alto_Risco"
1570,"Vazamento_API","E-commerce",40453,8,86.8,"Alto_Risco"
1571,"Ausencia_Termos","Portal_Cliente",12671,4,34.8,"Baixo_Risco"
1572,"Ausencia_Termos","E-commerce",7955,8,48.3,"Medio_Risco"
1573,"Vazamento_API","App_Mobile",44027,10,96.8,"Alto_Risco"
1574,"Falha_Cookies","E-commerce",36268,8,72.6,"Alto_Risco"
1575,"Falha_Cookies","Portal_Cliente",13697,4,44.4,"Baixo_Risco"
1576,"Ausencia_Termos","E-commerce",41893,6,58.6,"Medio_Risco"
1577,"Vazamento_API","E-commerce",36733,10,92.8,"Alto_Risco"
1578,"Falha_Cookies","App_Mobile",32576,2,46.6,"Medio_Risco"
1579,"Falha_Cookies","Portal_Cliente",36457,2,48.7,"Medio_Risco"
1580,"Vazamento_API","Portal_Cliente",962,7,61.5,"Medio_Risco"
1581,"Vazamento_API","E-commerce",43148,5,76.3,"Alto_Risco"
1582,"Falha_Cookies","Portal_Cliente",36825,7,68.9,"Medio_Risco"
1583,"Ausencia_Termos","E-commerce",27107,5,46.6,"Medio_Risco"
1584,"Ausencia_Termos","E-commerce",27562,8,58.9,"Medio_Risco"
1585,"Falha_Cookies","App_Mobile",25561,4,50.8,"Medio_Risco"
1586,"Falha_Cookies","E-commerce",39205,7,70.2,"Medio_Risco"
1587,"Ausencia_Termos","Portal_Cliente",32231,4,45.4,"Medio_Risco"
1588,"Ausencia_Termos","E-commerce",37500,4,48.2,"Medio_Risco"
1589,"Ausencia_Termos","E-commerce",22370,5,44,"Baixo_Risco"
1590,"Falha_Cookies","Portal_Cliente",17427,4,46.4,"Baixo_Risco"
1591,"Falha_Cookies","E-commerce",623,4,37.3,"Baixo_Risco"
1592,"Vazamento_API","Portal_Cliente",23352,1,49.6,"Medio_Risco"
1593,"Vazamento_API","E-commerce",30031,2,57.2,"Medio_Risco"
1594,"Falha_Cookies","App_Mobile",35291,3,52,"Medio_Risco"
1595,"Ausencia_Termos","E-commerce",32172,1,33.4,"Baixo_Risco"
1596,"Falha_Cookies","App_Mobile",33581,3,51.1,"Medio_Risco"
1597,"Vazamento_API","App_Mobile",1529,3,45.8,"Medio_Risco"
1598,"Vazamento_API","E-commerce",7156,2,44.8,"Baixo_Risco"
1599,"Falha_Cookies","Portal_Cliente",39719,2,50.4,"Medio_Risco"
1600,"Ausencia_Termos","App_Mobile",15258,10,60.2,"Medio_Risco"
1601,"Falha_Cookies","E-commerce",447,9,57.2,"Medio_Risco"
1602,"Vazamento_API","App_Mobile",39643,4,70.4,"Medio_Risco"
1603,"Falha_Cookies","Portal_Cliente",39244,7,70.2,"Medio_Risco"
1604,"Vazamento_API","Portal_Cliente",31946,5,70.2,"Medio_Risco"
1605,"Vazamento_API","Portal_Cliente",46532,4,74.1,"Alto_Risco"
1606,"Falha_Cookies","Portal_Cliente",32888,4,54.7,"Medio_Risco"
1607,"Vazamento_API","E-commerce",34814,7,79.8,"Alto_Risco"
1608,"Vazamento_API","E-commerce",19753,4,59.6,"Medio_Risco"
1609,"Falha_Cookies","App_Mobile",2969,8,54.6,"Medio_Risco"
1610,"Vazamento_API","Portal_Cliente",21590,9,80.6,"Alto_Risco"
1611,"Ausencia_Termos","App_Mobile",4680,10,54.5,"Medio_Risco"
1612,"Falha_Cookies","Portal_Cliente",15439,9,65.3,"Medio_Risco"
1613,"Falha_Cookies","Portal_Cliente",28550,9,72.4,"Alto_Risco"
1614,"Vazamento_API","Portal_Cliente",26006,2,55,"Medio_Risco"
1615,"Ausencia_Termos","App_Mobile",41203,4,50.2,"Medio_Risco"
1616,"Falha_Cookies","App_Mobile",21110,3,44.4,"Baixo_Risco"
1617,"Ausencia_Termos","E-commerce",39596,3,45.4,"Medio_Risco"
1618,"Falha_Cookies","App_Mobile",30448,9,73.4,"Alto_Risco"
1619,"Vazamento_API","Portal_Cliente",49259,9,95.6,"Alto_Risco"
1620,"Vazamento_API","Portal_Cliente",37777,4,69.4,"Medio_Risco"
1621,"Vazamento_API","Portal_Cliente",19927,3,55.7,"Medio_Risco"
1622,"Vazamento_API","Portal_Cliente",44139,9,92.8,"Alto_Risco"
1623,"Falha_Cookies","App_Mobile",41064,4,59.2,"Medio_Risco"
1624,"Vazamento_API","Portal_Cliente",18060,4,58.7,"Alto_Risco"
1625,"Falha_Cookies","App_Mobile",15848,6,53.5,"Medio_Risco"
1626,"Vazamento_API","Portal_Cliente",46262,4,74,"Alto_Risco"
1627,"Ausencia_Termos","Portal_Cliente",7565,3,28,"Baixo_Risco"
1628,"Ausencia_Termos","App_Mobile",42956,5,55.2,"Baixo_Risco"
1629,"Vazamento_API","Portal_Cliente",39630,7,82.4,"Alto_Risco"
1630,"Ausencia_Termos","App_Mobile",16855,9,57.1,"Medio_Risco"
1631,"Falha_Cookies","E-commerce",37095,1,45,"Medio_Risco"
1632,"Vazamento_API","Portal_Cliente",26370,2,55.2,"Medio_Risco"
1633,"Falha_Cookies","E-commerce",45208,3,57.4,"Medio_Risco"
1634,"Vazamento_API","App_Mobile",975,3,45.5,"Medio_Risco"
1635,"Vazamento_API","E-commerce",36654,3,64.8,"Medio_Risco"
1636,"Falha_Cookies","Portal_Cliente",32981,10,78.8,"Alto_Risco"
1637,"Falha_Cookies","Portal_Cliente",44353,2,52.9,"Medio_Risco"
1638,"Vazamento_API","App_Mobile",48928,7,87.4,"Alto_Risco"
1639,"Vazamento_API","Portal_Cliente",39883,3,66.5,"Medio_Risco"
1640,"Falha_Cookies","Portal_Cliente",23374,9,69.6,"Medio_Risco"
1641,"Ausencia_Termos","E-commerce",25957,2,34,"Baixo_Risco"
1642,"Vazamento_API","E-commerce",20232,9,79.9,"Alto_Risco"
1643,"Ausencia_Termos","E-commerce",37291,8,64.1,"Medio_Risco"
1644,"Vazamento_API","App_Mobile",7205,5,56.8,"Medio_Risco"
1645,"Falha_Cookies","E-commerce",12941,7,55.9,"Medio_Risco"
1646,"Vazamento_API","E-commerce",5230,1,39.8,"Alto_Risco"
1647,"Ausencia_Termos","App_Mobile",46050,6,60.9,"Medio_Risco"
1648,"Falha_Cookies","E-commerce",13212,6,52.1,"Medio_Risco"
1649,"Vazamento_API","Portal_Cliente",39393,7,82.3,"Alto_Risco"
1650,"Vazamento_API","Portal_Cliente",46482,10,98.1,"Alto_Risco"
1651,"Falha_Cookies","Portal_Cliente",43929,5,64.7,"Medio_Risco"
1652,"Falha_Cookies","App_Mobile",18430,7,58.9,"Medio_Risco"
1653,"Falha_Cookies","Portal_Cliente",23978,1,37.9,"Baixo_Risco"
1654,"Vazamento_API","App_Mobile",11694,7,67.3,"Medio_Risco"
1655,"Falha_Cookies","Portal_Cliente",29017,10,76.6,"Alto_Risco"
1656,"Falha_Cookies","Portal_Cliente",45125,2,53.4,"Medio_Risco"
1657,"Ausencia_Termos","E-commerce",37596,7,60.3,"Medio_Risco"
1658,"Vazamento_API","App_Mobile",43414,8,88.4,"Alto_Risco"
1659,"Vazamento_API","E-commerce",4114,3,47.2,"Medio_Risco"
1660,"Falha_Cookies","E-commerce",33243,8,70.9,"Medio_Risco"
1661,"Falha_Cookies","App_Mobile",31554,9,74,"Alto_Risco"
1662,"Vazamento_API","E-commerce",24625,10,86.3,"Alto_Risco"
1663,"Ausencia_Termos","App_Mobile",19616,4,38.6,"Alto_Risco"
1664,"Vazamento_API","App_Mobile",40688,4,71,"Medio_Risco"
1665,"Vazamento_API","E-commerce",34853,9,87.8,"Alto_Risco"
1666,"Vazamento_API","App_Mobile",20974,7,72.3,"Alto_Risco"
1667,"Vazamento_API","App_Mobile",21273,8,76.5,"Alto_Risco"
1668,"Vazamento_API","App_Mobile",10698,7,66.7,"Medio_Risco"
1669,"Vazamento_API","App_Mobile",24365,2,54.1,"Medio_Risco"
1670,"Ausencia_Termos","Portal_Cliente",20122,5,42.8,"Baixo_Risco"
1671,"Falha_Cookies","E-commerce",32859,2,46.7,"Medio_Risco"
1672,"Falha_Cookies","E-commerce",32430,7,66.5,"Medio_Risco"
1673,"Ausencia_Termos","E-commerce",41695,5,54.5,"Medio_Risco"
1674,"Vazamento_API","App_Mobile",29816,7,77.1,"Medio_Risco"
1675,"Falha_Cookies","App_Mobile",1550,8,53.8,"Medio_Risco"
1676,"Falha_Cookies","Portal_Cliente",15849,9,65.5,"Medio_Risco"
1677,"Vazamento_API","E-commerce",45071,7,85.3,"Alto_Risco"
1678,"Vazamento_API","E-commerce",30018,4,65.2,"Medio_Risco"
1679,"Ausencia_Termos","E-commerce",42834,9,71.1,"Medio_Risco"
1680,"Falha_Cookies","Portal_Cliente",40665,9,78.9,"Alto_Risco"
1681,"Ausencia_Termos","E-commerce",32532,1,33.5,"Baixo_Risco"
1682,"Vazamento_API","E-commerce",30247,2,57.3,"Medio_Risco"
1683,"Vazamento_API","App_Mobile",35560,8,84.2,"Alto_Risco"
1684,"Falha_Cookies","E-commerce",11090,3,38.9,"Baixo_Risco"
1685,"Falha_Cookies","Portal_Cliente",22318,5,53,"Medio_Risco"
1686,"Ausencia_Termos","E-commerce",16736,10,61,"Medio_Risco"
1687,"Falha_Cookies","Portal_Cliente",38138,5,61.6,"Medio_Risco"
1688,"Ausencia_Termos","App_Mobile",15608,3,32.4,"Baixo_Risco"
1689,"Falha_Cookies","App_Mobile",11686,2,35.3,"Medio_Risco"
1690,"Vazamento_API","E-commerce",12968,6,64,"Baixo_Risco"
1691,"Vazamento_API","E-commerce",5377,2,43.9,"Baixo_Risco"
1692,"Vazamento_API","Portal_Cliente",13963,6,64.5,"Medio_Risco"
1693,"Ausencia_Termos","E-commerce",33115,3,41.9,"Baixo_Risco"
1694,"Vazamento_API","App_Mobile",38876,1,58,"Medio_Risco"
1695,"Ausencia_Termos","Portal_Cliente",38128,5,52.6,"Medio_Risco"
1696,"Falha_Cookies","Portal_Cliente",16028,2,37.6,"Baixo_Risco"
1697,"Vazamento_API","E-commerce",2337,3,46.2,"Alto_Risco"
1698,"Ausencia_Termos","App_Mobile",28279,7,55.2,"Medio_Risco"
1699,"Ausencia_Termos","E-commerce",13162,9,55.1,"Medio_Risco"
1700,"Vazamento_API","E-commerce",23548,7,73.7,"Alto_Risco"
1701,"Falha_Cookies","E-commerce",36801,5,60.9,"Medio_Risco"
1702,"Vazamento_API","App_Mobile",6145,10,76.3,"Alto_Risco"
1703,"Vazamento_API","App_Mobile",15179,5,61.2,"Medio_Risco"
1704,"Falha_Cookies","Portal_Cliente",10041,6,50.4,"Medio_Risco"
1705,"Falha_Cookies","App_Mobile",20748,2,40.2,"Baixo_Risco"
1706,"Vazamento_API","App_Mobile",34997,4,67.9,"Medio_Risco"
1707,"Falha_Cookies","App_Mobile",44374,6,69,"Medio_Risco"
1708,"Vazamento_API","E-commerce",26542,2,55.3,"Medio_Risco"
1709,"Falha_Cookies","E-commerce",32157,7,66.3,"Medio_Risco"
1710,"Falha_Cookies","E-commerce",44854,8,77.2,"Alto_Risco"
1711,"Vazamento_API","Portal_Cliente",14421,3,52.7,"Medio_Risco"
1712,"Falha_Cookies","Portal_Cliente",3077,3,34.6,"Baixo_Risco"
